customer_id,first_name,last_name,date_of_birth,age_at_2024,gender,state,postcode,employment_type,employment_tenure_months,annual_income,residential_status,dependents,customer_since
CUST003408,Robin,Smith,1976-04-06,47,F,VIC,2604,Full-Time,53,67391.27,Renting,0,2022-03-22
CUST003409,Brenda,Moore,1959-09-06,64,F,NT,2679,Self-Employed,21,55675.58,Mortgage,2,2021-07-18
CUST003410,Jimmy,Wilkerson,2005-01-14,18,M,WA,2695,Full-Time,11,54824.02,Renting,2,2019-06-13
CUST003411,Andrew,Campbell,1984-08-12,39,F,NSW,5967,Part-Time,55,37726.02,Renting,3,2016-12-19
CUST003412,Hayden,Jensen,1971-10-15,52,F,QLD,4730,Part-Time,47,45678.77,Mortgage,2,2020-01-14
CUST003413,Susan,Nelson,1980-06-30,43,M,WA,9843,Full-Time,17,39365.35,Owner,1,2024-01-12
CUST003414,Kirsten,Benson,1990-03-05,33,M,WA,2378,Full-Time,22,87712.7,Owner,1,2017-09-23
CUST003415,Michelle,Smith,1977-01-26,46,M,VIC,0964,Casual,115,47749.16,Owner,1,2022-09-11
CUST003416,Matthew,Brewer,1989-01-14,34,M,NSW,6016,Full-Time,65,88466.04,Owner,1,2022-07-31
CUST003417,Kelsey,Mccall,1964-05-18,59,M,VIC,2638,Unemployed,0,15000.0,Renting,2,2017-07-25
CUST003418,Sheila,Hampton,1949-10-24,74,F,QLD,2619,Part-Time,51,31897.46,Owner,4,2021-01-03
CUST003419,Tiffany,Gutierrez,2004-01-25,19,M,QLD,2930,Full-Time,44,90984.61,Mortgage,0,2020-09-27
CUST003420,Anthony,Soto,1952-07-04,71,M,NSW,2181,Casual,15,28801.04,Mortgage,1,2020-10-24
CUST003421,Allison,Burke,1973-01-18,50,M,QLD,0282,Casual,141,25802.45,Mortgage,0,2022-08-02
CUST003422,Marissa,Kirby,1994-05-30,29,F,VIC,2940,Full-Time,43,109655.52,Owner,1,2022-09-02
CUST003423,Dylan,Romero,1950-11-04,73,M,QLD,6592,Full-Time,8,117555.44,Renting,1,2022-07-01
CUST003424,Joshua,Jones,1976-10-22,47,M,VIC,4069,Self-Employed,6,88110.4,Mortgage,0,2022-11-22
CUST003425,Nicole,Cruz,1991-06-11,32,F,QLD,2619,Full-Time,147,99778.11,Renting,3,2018-04-08
CUST003426,Philip,Smith,1977-02-12,46,F,VIC,2182,Casual,172,35719.23,Renting,2,2024-04-16
CUST003427,David,Brown,1963-08-27,60,F,VIC,2656,Full-Time,17,37065.76,Mortgage,3,2018-06-23
CUST003428,Joseph,Adams,2002-01-02,22,M,QLD,2949,Full-Time,18,107366.2,Mortgage,0,2020-02-27
CUST003429,Dawn,Cook,1987-06-25,36,F,VIC,8701,Full-Time,1,61772.97,Renting,1,2018-05-02
CUST003430,Kenneth,Stanley,1992-05-26,31,F,NSW,2634,Full-Time,53,35380.41,Renting,0,2018-03-09
CUST003431,Jason,Carlson,2000-08-02,23,F,QLD,6123,Self-Employed,9,61575.2,Renting,2,2020-11-07
CUST003432,Ian,Blankenship,1964-02-24,59,M,NSW,5760,Full-Time,1,90978.83,Renting,0,2018-12-22
CUST003433,Kathleen,Smith,1971-07-30,52,F,SA,2923,Casual,10,15804.56,Renting,0,2020-02-08
CUST003434,Kathy,Norris,1957-06-09,66,F,VIC,2155,Part-Time,26,49774.16,Owner,2,2018-09-22
CUST003435,Jonathan,Molina,1994-01-16,29,F,NSW,4754,Full-Time,16,70608.38,Renting,0,2022-11-04
CUST003436,Margaret,Nelson,2000-05-26,23,M,VIC,3821,Full-Time,7,74664.39,Renting,0,2019-11-23
CUST003437,Shannon,Jimenez,1991-04-21,32,M,QLD,8546,Full-Time,37,115144.59,Mortgage,1,2020-06-04
CUST003438,Jerry,Johnson,2005-06-13,18,M,NSW,2997,Full-Time,29,93564.88,Renting,0,2022-03-01
CUST003439,Allison,Campbell,1985-12-21,38,F,WA,2325,Part-Time,9,40950.02,Owner,0,2021-12-16
CUST003440,Todd,Pruitt,1982-08-11,41,F,NSW,2652,Full-Time,24,38669.56,Renting,3,2023-06-18
CUST003441,Jacob,Warren,2004-11-25,19,M,QLD,2652,Full-Time,176,54820.55,Living with Family,1,2025-05-17
CUST003442,David,Reyes,1982-06-02,41,F,NSW,2991,Full-Time,9,75383.66,Renting,2,2025-06-03
CUST003443,Ashley,Russell,2004-09-29,19,M,NSW,2665,Full-Time,73,91288.17,Mortgage,0,2020-02-13
CUST003444,Stacy,Sandoval,2002-06-06,21,M,NSW,2639,Full-Time,127,96933.28,Renting,4,2024-12-15
CUST003445,Stephanie,Kelley,1984-09-17,39,F,NSW,2675,Casual,17,36992.18,Mortgage,4,2023-06-28
CUST003446,Michelle,Ross,1992-05-06,31,M,QLD,3777,Part-Time,35,17737.92,Owner,3,2022-03-23
CUST003447,Kimberly,Smith,1971-04-25,52,M,VIC,2619,Part-Time,13,32963.2,Mortgage,0,2018-12-13
CUST003448,Brandon,Meza,1980-03-09,43,M,WA,2793,Full-Time,4,45400.38,Renting,1,2017-08-02
CUST003449,Allison,Lopez,1961-05-02,62,M,VIC,7122,Full-Time,25,100450.42,Renting,3,2020-05-06
CUST003450,Penny,Roberts,1951-06-06,72,F,QLD,2276,Full-Time,91,48661.62,Renting,0,2018-01-17
CUST003451,Julie,Jones,1985-07-05,38,F,SA,2933,Full-Time,92,105927.16,Owner,4,2024-05-26
CUST003452,Jessica,Elliott,2000-03-24,23,M,NSW,2674,Full-Time,121,56773.07,Renting,0,2017-10-15
CUST003453,Lisa,Simpson,1961-07-26,62,M,NSW,2638,Full-Time,2,126193.3,Mortgage,1,2020-12-15
CUST003454,Chloe,Graham,1951-08-26,72,M,WA,2946,Full-Time,59,82388.2,Renting,0,2019-05-26
CUST003455,Elizabeth,Terry,1992-10-11,31,M,QLD,2920,Full-Time,86,44636.42,Mortgage,0,2019-09-10
CUST003456,Deborah,Brown,2005-12-18,18,F,VIC,2653,Part-Time,102,15326.03,Renting,1,2019-10-04
CUST003457,Ashley,Washington,1963-03-11,60,M,NSW,2606,Full-Time,1,92293.81,Renting,0,2022-03-15
CUST003458,Cindy,Green,1996-02-24,27,F,NSW,0862,Full-Time,36,133993.94,Mortgage,1,2024-12-17
CUST003459,Tiffany,Frank,1982-09-10,41,M,VIC,2156,Full-Time,4,81087.77,Living with Family,1,2021-07-13
CUST003460,Christopher,Hopkins,2000-09-23,23,M,QLD,2690,Full-Time,11,31966.22,Renting,3,2020-10-05
CUST003461,Craig,Fox,1973-06-02,50,F,WA,5572,Full-Time,16,91262.59,Mortgage,1,2023-07-18
CUST003462,Jessica,Stuart,1987-07-10,36,F,VIC,2920,Part-Time,134,35110.85,Living with Family,2,2019-07-06
CUST003463,Kyle,Scott,1995-11-10,28,F,VIC,2645,Self-Employed,27,116321.82,Renting,3,2018-10-03
CUST003464,James,Guerrero,1953-12-07,70,M,VIC,2946,Full-Time,8,71570.04,Mortgage,3,2017-08-06
CUST003465,Tracy,Gonzalez,1952-09-24,71,F,QLD,2641,Self-Employed,1,72373.59,Owner,4,2021-03-11
CUST003466,Robert,Todd,1953-04-30,70,F,NSW,2650,Full-Time,1,97757.78,Living with Family,1,2018-01-16
CUST003467,Christy,Houston,1969-01-26,54,M,VIC,7193,Part-Time,17,42503.88,Owner,3,2021-05-13
CUST003468,Steve,Lee,1960-12-10,63,F,SA,2654,Casual,77,15765.91,Renting,1,2024-05-22
CUST003469,Melanie,Mitchell,1967-09-26,56,M,NSW,7047,Full-Time,39,80044.7,Mortgage,0,2020-08-09
CUST003470,Susan,Perry,1975-06-23,48,M,VIC,2623,Casual,75,45299.13,Mortgage,2,2019-07-25
CUST003471,Tanya,Smith,1953-07-15,70,M,QLD,2916,Self-Employed,107,56419.23,Owner,0,2019-08-14
CUST003472,Charlene,Hartman,1994-10-25,29,F,VIC,0908,Full-Time,107,63306.06,Renting,3,2024-05-27
CUST003473,Heather,Woodward,1954-12-08,69,M,QLD,2648,Full-Time,41,56882.94,Living with Family,0,2022-01-23
CUST003474,Michael,Lee,1954-04-12,69,F,QLD,2709,Self-Employed,9,103884.05,Renting,0,2024-01-19
CUST003475,Michael,Smith,1982-02-09,41,F,VIC,2968,Full-Time,77,118205.92,Owner,2,2023-05-27
CUST003476,Lindsey,Morris,1992-01-02,32,F,VIC,2614,Part-Time,22,25422.88,Renting,1,2019-03-02
CUST003477,Philip,Diaz,1996-03-03,27,F,VIC,7160,Full-Time,30,58287.13,Renting,4,2022-07-18
CUST003478,Aaron,Mitchell,1997-05-11,26,M,NSW,6304,Full-Time,19,109218.63,Renting,0,2019-08-06
CUST003479,Amber,Rollins,1967-10-23,56,F,WA,2699,Self-Employed,8,119496.27,Mortgage,0,2025-01-12
CUST003480,Edward,Miller,1991-01-05,33,M,VIC,4039,Full-Time,36,57627.05,Renting,0,2020-03-02
CUST003481,Katie,Rodgers,1994-04-29,29,M,NSW,2138,Part-Time,50,45717.56,Owner,1,2020-01-26
CUST003482,Angela,Cohen,1997-05-01,26,F,SA,2807,Casual,59,29024.6,Mortgage,4,2021-07-13
CUST003483,Peter,Moore,1950-06-13,73,M,VIC,2951,Self-Employed,10,97574.28,Renting,1,2025-06-18
CUST003484,Heather,Fletcher,1971-11-22,52,M,SA,2673,Full-Time,35,77705.42,Renting,1,2023-03-24
CUST003485,Robert,Gonzalez,1969-08-05,54,M,QLD,2669,Unemployed,0,15000.0,Owner,1,2025-08-05
CUST003486,Melissa,Gordon,1967-02-15,56,F,VIC,3067,Full-Time,54,73628.52,Mortgage,0,2017-02-08
CUST003487,Cassie,Webb,1991-06-23,32,F,QLD,2192,Full-Time,1,102407.2,Living with Family,1,2017-02-03
CUST003488,David,Lyons,1989-02-19,34,M,NSW,2484,Full-Time,44,91942.47,Renting,1,2024-07-07
CUST003489,James,Chase,1954-04-20,69,F,NSW,2636,Full-Time,16,64566.89,Renting,1,2020-02-18
CUST003490,Amanda,Spencer,1955-04-23,68,M,TAS,9052,Full-Time,10,35026.16,Renting,1,2023-12-05
CUST003491,Dominique,Rodriguez,1963-09-14,60,M,VIC,2990,Full-Time,11,101664.31,Mortgage,0,2019-05-20
CUST003492,Gabriela,Huerta,1976-02-08,47,M,NSW,2630,Self-Employed,8,83232.37,Renting,2,2019-07-19
CUST003493,Thomas,Smith,1984-07-24,39,M,NSW,2914,Full-Time,82,42940.21,Renting,2,2019-12-30
CUST003494,Timothy,Wolfe,1965-11-18,58,F,NSW,2282,Part-Time,22,71483.95,Renting,3,2024-12-28
CUST003495,Christopher,Christensen,2001-08-29,22,M,NSW,2926,Part-Time,4,25816.37,Living with Family,0,2023-06-09
CUST003496,Ashley,Daniel,1997-06-14,26,M,VIC,5467,Full-Time,20,85312.85,Mortgage,1,2023-12-17
CUST003497,Rick,Wright,1957-05-26,66,F,QLD,5605,Full-Time,1,75267.72,Owner,0,2018-10-24
CUST003498,Kaitlyn,Jones,1950-07-08,73,F,SA,4402,Full-Time,54,62386.98,Mortgage,2,2020-02-03
CUST003499,Rebecca,Smith,1996-11-16,27,M,SA,2988,Full-Time,10,103393.42,Renting,2,2020-05-03
CUST003500,Lisa,Long,1968-11-26,55,F,NSW,2166,Full-Time,40,69000.77,Mortgage,2,2018-11-15
CUST003501,Nathan,Anderson,1997-10-27,26,M,WA,8164,Full-Time,14,80928.11,Owner,1,2024-04-05
CUST003502,Briana,Smith,1985-11-28,38,F,QLD,2679,Full-Time,48,56491.69,Renting,4,2017-02-12
CUST003503,Frederick,Trujillo,1956-08-02,67,F,NSW,2690,Part-Time,19,59354.82,Renting,0,2018-01-05
CUST003504,Charlene,Morgan,1957-07-28,66,M,ACT,2667,Self-Employed,42,75718.42,Renting,0,2023-07-16
CUST003505,Heather,Richardson,1982-09-11,41,M,WA,2619,Full-Time,37,31221.35,Mortgage,2,2021-11-23
CUST003506,Tanya,Williams,1997-07-16,26,F,WA,0886,Full-Time,20,114471.86,Mortgage,1,2017-02-10
CUST003507,Steven,Stark,1999-10-13,24,F,VIC,2920,Part-Time,2,69887.3,Mortgage,2,2025-02-18
CUST003508,Jonathan,Nelson,1988-02-06,35,F,VIC,0992,Full-Time,20,82796.75,Living with Family,0,2017-02-13
CUST003509,Angela,Jacobs,1966-04-22,57,F,VIC,2925,Self-Employed,19,41235.98,Mortgage,1,2018-10-01
CUST003510,Angela,Mccoy,1954-12-24,69,M,SA,2619,Casual,81,43317.75,Living with Family,3,2023-03-11
CUST003511,Michael,Bell,1984-04-01,39,M,NSW,2674,Full-Time,18,106480.84,Owner,1,2024-09-13
CUST003512,Kathleen,Sanders,1998-10-02,25,M,VIC,2992,Self-Employed,8,36947.01,Mortgage,0,2024-07-11
CUST003513,Gina,Hernandez,1984-05-11,39,M,QLD,2920,Full-Time,129,44123.66,Mortgage,2,2022-04-10
CUST003514,Holly,James,1952-10-05,71,F,QLD,2696,Full-Time,50,45013.5,Living with Family,1,2017-08-25
CUST003515,Donald,Weaver,1974-02-01,49,M,VIC,2070,Full-Time,48,88539.64,Owner,1,2019-05-24
CUST003516,Eric,Fisher,1999-10-27,24,F,VIC,2990,Self-Employed,3,57195.99,Renting,2,2017-11-26
CUST003517,Virginia,Diaz,1970-03-21,53,F,WA,2970,Full-Time,19,68049.19,Renting,0,2017-05-13
CUST003518,Erin,Jones,2005-02-09,18,M,WA,2681,Full-Time,9,97605.31,Owner,0,2020-07-13
CUST003519,Leslie,Brown,1996-08-24,27,F,QLD,8790,Full-Time,20,15000.0,Living with Family,1,2020-02-01
CUST003520,Kevin,Clark,1960-02-15,63,F,NSW,6547,Casual,2,51597.57,Mortgage,2,2021-10-30
CUST003521,Nicholas,Baker,1953-01-04,71,M,NSW,2973,Self-Employed,117,48248.99,Renting,1,2017-08-07
CUST003522,Heather,Archer,1996-10-20,27,F,NSW,2909,Self-Employed,1,105504.11,Owner,1,2017-03-19
CUST003523,David,Mahoney,1991-08-23,32,F,VIC,2489,Part-Time,114,35117.62,Renting,1,2021-07-05
CUST003524,Julia,Evans,1974-12-10,49,M,WA,2999,Full-Time,8,65859.21,Mortgage,3,2018-08-29
CUST003525,Nicole,Spencer,1968-11-14,55,F,NSW,2665,Full-Time,8,85172.39,Renting,1,2023-02-23
CUST003526,Courtney,Hansen,1978-06-06,45,F,NSW,2998,Full-Time,41,57070.01,Renting,1,2025-04-26
CUST003527,Taylor,Ingram,1971-06-08,52,M,VIC,2697,Part-Time,6,54550.01,Renting,0,2024-05-08
CUST003528,Christopher,Baker,1996-03-14,27,M,SA,1192,Self-Employed,10,104194.49,Renting,3,2018-03-14
CUST003529,Ryan,Allen,1984-09-22,39,F,SA,2662,Full-Time,48,33212.26,Renting,2,2022-12-08
CUST003530,Timothy,Hartman,1984-09-27,39,M,NSW,2623,Full-Time,14,64425.01,Mortgage,0,2021-10-24
CUST003531,Keith,Williams,1999-08-23,24,M,VIC,9253,Full-Time,8,116676.32,Renting,0,2023-08-05
CUST003532,Sarah,Huang,1997-01-09,26,F,NSW,2906,Full-Time,33,104056.4,Owner,0,2022-04-13
CUST003533,Jacob,Martin,1984-02-29,39,M,WA,2913,Full-Time,4,95465.64,Renting,0,2022-04-28
CUST003534,Jeffrey,Nichols,1990-11-08,33,F,VIC,2952,Casual,46,41024.74,Renting,3,2017-02-22
CUST003535,Ian,Johnston,1963-07-20,60,F,VIC,2701,Full-Time,4,75211.67,Renting,2,2020-07-14
CUST003536,Kathleen,Thompson,1960-09-06,63,F,NSW,2842,Part-Time,91,41258.79,Renting,2,2018-08-21
CUST003537,Donna,Jacobs,1966-12-13,57,M,QLD,8290,Full-Time,12,68907.48,Mortgage,0,2023-12-03
CUST003538,Lori,Atkins,1977-10-03,46,F,NSW,2954,Full-Time,64,77593.21,Renting,1,2022-12-08
CUST003539,Paul,Melendez,1957-01-30,66,F,VIC,2615,Full-Time,56,73940.41,Owner,0,2020-08-26
CUST003540,Cindy,Harris,1989-09-24,34,F,VIC,2681,Full-Time,28,111862.95,Mortgage,2,2016-12-27
CUST003541,Phillip,Mitchell,1991-04-16,32,F,SA,2693,Full-Time,20,73082.17,Owner,1,2022-10-14
CUST003542,Katherine,Haney,1960-06-01,63,M,SA,2632,Casual,69,33798.22,Owner,1,2021-02-27
CUST003543,Jeffery,Crosby,1976-11-02,47,F,WA,0280,Full-Time,187,96701.34,Renting,0,2025-04-26
CUST003544,Kenneth,Mendoza,1973-01-11,51,M,NSW,2610,Full-Time,60,86515.06,Owner,4,2018-08-04
CUST003545,John,Salinas,1970-09-11,53,M,QLD,2959,Full-Time,27,61071.57,Mortgage,2,2019-07-18
CUST003546,Laura,Taylor,1985-11-29,38,M,VIC,2921,Self-Employed,9,15000.0,Renting,2,2023-04-11
CUST003547,Thomas,Erickson,1951-11-28,72,M,TAS,2227,Full-Time,14,66612.09,Mortgage,2,2019-02-27
CUST003548,Miranda,Kennedy,1988-11-24,35,M,NSW,2978,Full-Time,69,59605.7,Mortgage,4,2018-03-24
CUST003549,Devin,Carroll,1976-01-10,48,F,VIC,1620,Full-Time,33,86283.06,Mortgage,2,2024-04-23
CUST003550,Richard,Ballard,1963-12-11,60,F,NSW,2966,Self-Employed,17,106610.14,Renting,2,2024-09-02
CUST003551,Sonya,Daniel,1995-11-12,28,M,NSW,2929,Full-Time,6,61624.33,Mortgage,1,2020-10-02
CUST003552,Todd,Willis,1968-01-01,56,F,SA,2583,Full-Time,13,72005.72,Mortgage,0,2025-07-21
CUST003553,Ashley,Washington,1990-04-08,33,M,NSW,5849,Full-Time,11,52563.49,Living with Family,0,2023-10-31
CUST003554,Robin,Hunter,1964-09-02,59,F,WA,2199,Full-Time,14,82986.32,Renting,0,2024-09-21
CUST003555,Alexis,Campbell,1996-12-05,27,F,NSW,2672,Part-Time,4,55048.12,Owner,0,2024-02-19
CUST003556,Samuel,Robinson,1994-09-06,29,F,VIC,2623,Part-Time,3,46342.34,Renting,4,2025-07-03
CUST003557,Parker,Anderson,1964-08-24,59,M,NSW,2648,Casual,16,41914.42,Renting,2,2021-12-30
CUST003558,Amanda,Curtis,2003-12-06,20,M,QLD,2559,Full-Time,63,95678.81,Mortgage,0,2019-04-27
CUST003559,Jeremy,Smith,2003-10-30,20,F,SA,2327,Full-Time,8,81648.49,Mortgage,3,2020-08-28
CUST003560,Samantha,Martin,1990-04-08,33,M,NSW,2669,Self-Employed,38,65634.19,Mortgage,2,2025-06-22
CUST003561,Kevin,Jimenez,1990-07-06,33,M,NSW,2652,Full-Time,62,69272.77,Living with Family,3,2019-10-17
CUST003562,Julie,Horton,1991-03-16,32,M,VIC,2388,Full-Time,15,51209.15,Renting,2,2021-06-18
CUST003563,David,Cole,2002-06-13,21,F,NSW,4705,Full-Time,26,77740.2,Renting,1,2022-08-22
CUST003564,Paul,Williams,1966-07-21,57,F,VIC,2334,Unemployed,0,25583.25,Owner,3,2021-11-26
CUST003565,Kevin,Adkins,1971-03-11,52,F,QLD,5984,Casual,18,46051.71,Mortgage,0,2020-03-31
CUST003566,Mark,Patterson,1993-05-27,30,F,QLD,2619,Full-Time,24,67272.39,Mortgage,0,2019-02-24
CUST003567,Paul,Stephenson,1994-09-05,29,M,QLD,4309,Full-Time,11,58842.82,Mortgage,2,2024-06-12
CUST003568,James,Brock,1975-07-11,48,F,SA,2280,Full-Time,2,102658.74,Mortgage,1,2021-11-21
CUST003569,Christopher,Morales,1957-11-20,66,F,QLD,1165,Full-Time,2,93931.29,Renting,2,2019-12-07
CUST003570,Shannon,Hunter,1968-03-17,55,M,QLD,2857,Full-Time,12,79250.78,Living with Family,1,2022-09-18
CUST003571,Raymond,Murphy,1980-01-17,43,F,VIC,2967,Self-Employed,18,96842.05,Mortgage,3,2019-11-23
CUST003572,Thomas,Hill,1959-09-17,64,M,VIC,1068,Full-Time,4,21182.86,Living with Family,0,2020-09-28
CUST003573,Lisa,Stokes,1979-12-12,44,F,NSW,2624,Self-Employed,63,76722.06,Renting,0,2022-11-15
CUST003574,Robert,Gomez,1970-06-16,53,F,QLD,2941,Full-Time,33,77698.97,Renting,2,2018-02-09
CUST003575,Michelle,Green,2001-06-13,22,M,QLD,3997,Full-Time,13,48658.68,Mortgage,1,2025-02-13
CUST003576,Laurie,Whitaker,1950-01-05,74,M,ACT,2668,Full-Time,48,101590.42,Renting,3,2020-05-20
CUST003577,Ronald,Hunt,1980-09-20,43,F,VIC,2685,Self-Employed,15,59190.93,Owner,0,2024-02-10
CUST003578,Jessica,Chavez,2000-01-11,23,M,QLD,2696,Full-Time,54,57825.38,Renting,0,2018-06-21
CUST003579,Kenneth,Zuniga,2000-11-16,23,F,QLD,2633,Full-Time,27,83063.09,Mortgage,1,2021-05-04
CUST003580,Glenn,Salinas,1973-07-30,50,F,VIC,2950,Casual,3,48360.13,Mortgage,0,2021-08-03
CUST003581,Jeffrey,Bird,1992-05-28,31,F,VIC,2813,Full-Time,33,55692.23,Renting,1,2019-02-23
CUST003582,Brandy,Hamilton,1983-04-10,40,M,NSW,2397,Part-Time,6,37941.92,Renting,1,2022-02-03
CUST003583,Samantha,Woodard,2000-01-26,23,M,ACT,2920,Self-Employed,84,74526.61,Renting,1,2017-12-09
CUST003584,Veronica,Peters,1965-07-18,58,M,QLD,2619,Full-Time,14,90359.8,Owner,0,2018-08-12
CUST003585,Joseph,Smith,1972-04-20,51,M,VIC,2940,Full-Time,77,94538.86,Renting,0,2020-11-25
CUST003586,Kayla,Walton,1970-04-03,53,M,NSW,2920,Casual,48,43817.01,Owner,3,2019-06-02
CUST003587,Tonya,Berry,1979-04-10,44,F,VIC,2920,Self-Employed,223,83765.18,Mortgage,3,2022-06-27
CUST003588,Ashley,Rhodes,2005-01-07,18,M,WA,2959,Self-Employed,17,34840.21,Mortgage,4,2024-03-06
CUST003589,Brandon,Barrett,1993-11-17,30,M,SA,2600,Self-Employed,64,47016.28,Mortgage,1,2018-03-30
CUST003590,Joseph,Curtis,1985-07-06,38,M,SA,2131,Part-Time,51,18909.46,Renting,0,2019-11-28
CUST003591,Theresa,Taylor,1980-06-28,43,M,VIC,8490,Full-Time,66,74764.68,Mortgage,1,2020-12-10
CUST003592,Eric,Perez,1998-09-13,25,F,QLD,5777,Full-Time,87,62586.36,Renting,0,2019-04-19
CUST003593,Michael,Diaz,1975-01-22,48,M,QLD,2619,Full-Time,21,68450.16,Owner,3,2022-08-19
CUST003594,Rachel,Rojas,1953-08-05,70,M,QLD,8230,Casual,3,30964.99,Renting,3,2021-03-26
CUST003595,David,Obrien,1993-06-29,30,M,NSW,8684,Full-Time,5,41553.59,Mortgage,2,2017-09-05
CUST003596,John,Miranda,1974-02-07,49,M,VIC,2646,Part-Time,28,30745.99,Renting,1,2017-01-02
CUST003597,Jennifer,Bennett,1987-01-04,37,M,NSW,0842,Full-Time,8,64598.49,Renting,0,2020-11-09
CUST003598,Kelly,Black,1998-05-14,25,F,TAS,2573,Full-Time,38,60493.78,Mortgage,3,2023-01-09
CUST003599,Hunter,Garza,1971-12-30,52,F,WA,2451,Self-Employed,78,79870.38,Living with Family,4,2025-07-23
CUST003600,Patricia,Duran,1980-06-11,43,F,NSW,2908,Full-Time,17,46681.99,Living with Family,0,2021-03-25
CUST003601,Dwayne,James,1966-10-31,57,M,QLD,2975,Casual,4,41623.39,Mortgage,2,2021-10-16
CUST003602,Ana,Huff,1973-10-03,50,F,WA,0223,Full-Time,54,91103.16,Mortgage,4,2017-12-04
CUST003603,Jeffrey,Wells,1991-10-09,32,M,VIC,2619,Part-Time,9,40262.26,Renting,3,2021-04-01
CUST003604,Tina,Henson,1983-04-29,40,M,VIC,2687,Full-Time,5,92106.39,Renting,0,2022-11-02
CUST003605,Barry,Hess,1982-12-21,41,M,QLD,2605,Part-Time,48,40112.45,Renting,0,2024-02-21
CUST003606,Jennifer,Burton,2000-05-09,23,F,NSW,2610,Full-Time,12,95017.71,Mortgage,1,2022-10-06
CUST003607,Lisa,Joyce,1981-10-02,42,M,VIC,6541,Full-Time,57,81593.89,Owner,1,2022-05-15
CUST003608,Tyler,Edwards,1975-07-19,48,F,WA,6818,Full-Time,25,64598.52,Owner,1,2021-08-04
CUST003609,Megan,Curry,1989-06-26,34,M,QLD,2908,Full-Time,74,96233.04,Mortgage,0,2017-04-27
CUST003610,Luke,Morrison,1983-07-21,40,F,NSW,9945,Full-Time,27,59604.54,Mortgage,1,2021-04-25
CUST003611,Jennifer,Myers,1985-01-07,39,F,NSW,2998,Full-Time,2,92018.75,Owner,1,2018-08-13
CUST003612,William,Jenkins,1965-01-05,59,M,VIC,8020,Full-Time,22,61568.67,Renting,0,2022-11-22
CUST003613,Edward,Wheeler,1972-11-04,51,M,SA,2521,Full-Time,7,62271.89,Mortgage,2,2025-02-22
CUST003614,Carrie,Chen,1995-05-03,28,F,VIC,2951,Self-Employed,7,63041.16,Renting,2,2021-08-25
CUST003615,Cory,Hebert,1996-07-19,27,F,QLD,4861,Part-Time,11,42012.44,Renting,0,2021-04-27
CUST003616,Lindsey,Banks,1957-06-27,66,F,WA,2920,Full-Time,56,77955.74,Renting,2,2016-10-15
CUST003617,Jennifer,Horn,1973-01-11,51,M,NSW,7010,Self-Employed,10,82697.13,Renting,1,2020-10-25
CUST003618,Timothy,Thomas,1957-05-19,66,F,QLD,9268,Full-Time,21,82379.25,Renting,3,2022-03-09
CUST003619,Joshua,Mccarthy,1963-02-14,60,F,NSW,2604,Part-Time,1,17894.8,Renting,0,2022-03-11
CUST003620,Brandon,Reeves,1976-01-25,47,F,VIC,2167,Full-Time,43,64605.75,Mortgage,1,2019-09-04
CUST003621,Robert,Stone,1979-05-14,44,F,QLD,2683,Part-Time,2,56210.2,Mortgage,1,2019-10-09
CUST003622,Alexander,Tucker,1989-10-10,34,F,WA,2691,Unemployed,0,25282.75,Living with Family,0,2023-08-14
CUST003623,Dominique,Hobbs,1998-06-09,25,F,WA,2555,Full-Time,1,95654.5,Renting,0,2019-10-15
CUST003624,Megan,Flores,1952-03-15,71,M,VIC,2152,Self-Employed,1,37261.25,Renting,0,2022-07-08
CUST003625,Christine,Lowe,1980-03-01,43,M,QLD,2688,Casual,135,30702.86,Renting,1,2019-03-11
CUST003626,Jose,Collins,1997-05-30,26,F,VIC,3831,Self-Employed,15,43138.29,Renting,1,2025-06-21
CUST003627,Kyle,Webb,1967-10-14,56,M,NSW,2212,Full-Time,2,86412.79,Renting,0,2025-02-24
CUST003628,Melissa,Gonzalez,1995-09-26,28,F,NSW,4715,Full-Time,46,68634.78,Mortgage,2,2022-05-17
CUST003629,Sarah,Ferguson,1972-07-20,51,F,NSW,2309,Casual,11,15000.0,Mortgage,0,2022-06-22
CUST003630,Shannon,Griffin,2000-09-01,23,M,VIC,2223,Full-Time,53,58365.1,Renting,2,2022-06-22
CUST003631,Kimberly,Adams,1967-04-11,56,M,QLD,2608,Full-Time,39,59386.78,Renting,1,2019-05-09
CUST003632,Thomas,Patrick,1973-08-16,50,M,WA,2036,Full-Time,4,81314.33,Mortgage,0,2023-04-04
CUST003633,Kenneth,Smith,1974-07-05,49,M,ACT,2603,Full-Time,149,83856.12,Renting,3,2025-02-28
CUST003634,Timothy,Chang,1985-04-16,38,F,NT,3315,Full-Time,40,56052.61,Mortgage,0,2021-12-18
CUST003635,Shawn,Stark,1978-08-16,45,F,VIC,7273,Full-Time,14,72532.04,Mortgage,0,2017-08-31
CUST003636,Anita,Paul,1972-07-19,51,M,NSW,2129,Full-Time,12,103182.58,Mortgage,1,2024-03-11
CUST003637,Micheal,Thornton,1968-12-12,55,F,WA,2932,Self-Employed,18,89600.99,Mortgage,3,2025-09-08
CUST003638,Gregory,Davis,1962-11-17,61,F,NSW,2971,Full-Time,7,84937.34,Mortgage,3,2021-09-03
CUST003639,Jonathan,Wright,1986-01-30,37,M,NSW,2606,Full-Time,105,115257.43,Renting,0,2016-12-09
